"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"CDS:b0075:leuL:leu_operon_leader_peptide:cds73:-:86:NC_000913.3"	-2.9080927638181	5.65748816972862	17.0076749137227	0.00128064236029423	0.0379411643276504
"ncRNA:cyaR:rna69:+:86:NC_000913.3"	-4.74914509978372	5.93452834267486	22.5401697047452	0.0013094946877536	0.0382218610980218
"CDS:b1250:kch:voltage-gated_potassium_channel:cds1230:-:1253:NC_000913.3"	-2.26007893440795	5.89233959714996	16.8634293329827	0.00132254314548862	0.0382218610980218
"CDS:b3196:yrbG:putative_calcium2Fsodium,proton_antiporter:cds3140:+:977:NC_000913.3"	-2.435832822407	6.3009742529272	16.8451139286699	0.00132797670058882	0.0382218610980218
"CDS:b2369:evgA:response_regulator_in_two-component_regulatory_system_with_EvgS:cds2353:+:614:NC_000913.3"	-2.3031972700278	7.90728945452153	16.8310562786337	0.00133216474048176	0.0382218610980218
"CDS:b1677:lpp:murein_lipoprotein:cds1665:+:236:NC_000913.3"	-3.91760677339079	15.2084396502937	16.8278546324883	0.0013331207178653	0.0382218610980218
"CDS:b4252:tabA:biofilm_modulator_regulated_by_toxins3B_DUF386_family_protein2C_cupin_superfamily:cds4167:+:452:NC_000913.3"	-4.36414341578401	9.20770103825587	21.4869113650503	0.00134907274231705	0.0384312773516473
"CDS:b4598:yncL:stress-induced_small_inner_membrane_enterobacterial_protein:cds1432:-:95:NC_000913.3"	-3.30933542292316	5.65296848752727	17.5252114898277	0.00137674151586606	0.0389696770478266
"CDS:b1238:tdk:thymidine_kinase2Fdeoxyuridine_kinase:cds1218:+:617:NC_000913.3"	-2.05715733998042	6.3263091753515	16.6398892531873	0.00139066980290531	0.0391147886336152
"CDS:b3707:tnaC:tryptophanase_leader_peptide:cds3655:+:74:NC_000913.3"	-3.17846269216094	10.0179439561659	16.5478703355343	0.00141989384698738	0.0396855865157983
"CDS:b0525:ppiB:peptidyl-prolyl_cis-trans_isomerase_B_28rotamase_B29:cds515:-:494:NC_000913.3"	-2.51309934695868	9.79207178107454	16.5050337294294	0.00143374150296098	0.0397079089139208
"CDS:b0380:yaiZ:DUF2754_family_putative_inner_membrane_protein:cds373:+:212:NC_000913.3"	-2.39174097839382	5.82606107608606	16.484271587726	0.00144050969982951	0.0397079089139208
"CDS:b0727:sucB:dihydrolipoyltranssuccinase:cds714:+:1217:NC_000913.3"	2.60865866468527	9.56194789631197	16.4629528925314	0.00144749802971538	0.0397079089139208
"CDS:b4217:ytfK:DUF1107_family_protein:cds4135:+:206:NC_000913.3"	-2.43391415710494	8.93297287107838	16.3633020557155	0.00148069141498918	0.0403692800503798
"CDS:b1219:ychN:putative_sulfur_relay_protein:cds1202:-:353:NC_000913.3"	-2.02416696903071	7.74874848526352	16.3320776967459	0.00149127375414786	0.0404098814843481
"CDS:b0963:mgsA:methylglyoxal_synthase:cds943:-:458:NC_000913.3"	-2.83160277587928	9.94988905396482	16.1488253469643	0.0015551834292192	0.0416453971470161
"CDS:b2187:yejL:UPF0352_family_protein:cds2172:+:227:NC_000913.3"	-1.8701469208352	6.60509537795985	16.1258576508368	0.00156341604625577	0.0416453971470161
"CDS:b3103:yhaH:DUF805_family_inner_membrane_protein:cds3052:+:365:NC_000913.3"	-2.55464088740628	5.66660875759559	16.1215039927176	0.00156498229602873	0.0416453971470161
"CDS:b1653:lhr:putative_ATP-dependent_helicase:cds1642:+:4616:NC_000913.3"	1.95908628636331	6.13500323115949	16.0924139654276	0.0015754945480233	0.0416755819727116
"CDS:b1237:hns:global_DNA-binding_transcriptional_dual_regulator_H-NS:cds1217:-:413:NC_000913.3"	-3.01670401210737	12.1187724099039	15.8612875605899	0.00166200044414316	0.043653147245511
"CDS:b2597:raiA:cold_shock_protein_associated_with_30S_ribosomal_subunit:cds2575:+:341:NC_000913.3"	-3.66058204452611	14.8724159220366	15.8179302158372	0.00167883730292806	0.043653147245511
"CDS:b3201:lptB:lipopolysaccharide_export_ABC_transporter_ATP-binding_protein_of_the_LptBFGC_export_complex:cds3145:+:725:NC_000913.3"	1.8704710586233	6.34042479206379	15.7945009507747	0.00168801809719232	0.043653147245511
"CDS:b3033:yqiB:DUF1249_protein_YqiB:cds2982:-:422:NC_000913.3"	-1.87545746326747	7.61005507381183	15.7906167828389	0.00168954575297657	0.043653147245511
"CDS:b4524:ycjV:beta-phosphoglucomutase:cds1302:+:956:NC_000913.3"	7.46886498102163	3.65574524274209	16.3965756222458	0.00173066121915229	0.0444569853058542
"CDS:b1550:gnsB:Qin_prophage3B_multicopy_suppressor_of_secG28Cs29_and_fabA628Ts29:cds1537:-:173:NC_000913.3"	-1.99170934142957	6.75112462475171	15.6599974853091	0.00174186788859074	0.0444877063040072
"CDS:b0048:folA:dihydrofolate_reductase:cds46:+:479:NC_000913.3"	-1.91772295752458	6.32550631371033	15.6055432283627	0.00176423584327042	0.0446381122697165
"CDS:b3781:trxA:thioredoxin_1:cds3721:+:329:NC_000913.3"	-2.34954992797181	9.56770882723651	15.5894839079451	0.00177089616341266	0.0446381122697165
"CDS:b0382:iraP:anti-RssB_factor2C_RpoS_stabilzer_during_Pi_starvation3B_anti-adapter_protein:cds375:+:260:NC_000913.3"	-2.26322902455974	6.76812548553259	15.6815504553598	0.00177789061020248	0.0446381122697165
"CDS:b4036:lamB:maltose_outer_membrane_porin_28maltoporin29:cds3951:+:1340:NC_000913.3"	3.28854176017585	10.8029339872655	15.4823191523633	0.00181609753576166	0.0453412216231731
"CDS:b3755:yieP:putative_transcriptional_regulator:cds3703:-:692:NC_000913.3"	-2.21214280468057	9.00480421570926	15.4373841558011	0.00183544937649377	0.0455683632912755
"CDS:b3238:yhcN:cadmium_and_peroxide_resistance_protein2C_stress-induced:cds3182:+:263:NC_000913.3"	-3.80004070781912	7.39674872330257	21.210636477356	0.00187099328826181	0.0459735851478908
"CDS:b0329:yahO:periplasmic_protein2C_function_unknown2C_YhcN_family:cds326:+:275:NC_000913.3"	-4.25834776298595	5.77325697853358	19.3842441680114	0.00187246150129798	0.0459735851478908
"CDS:b2332:yfcO:DUF2544_family_putative_outer_membrane_protein:cds2316:-:821:NC_000913.3"	-1.92560216764395	6.15147713907893	15.2217158495343	0.00193173624793548	0.0471683290429959
"CDS:b3356:yhfA:OsmC_family_protein:cds3294:-:404:NC_000913.3"	-1.89815561837214	7.34895523225528	15.1051484884969	0.00198622112699767	0.0482336977506974
"ncRNA:ssrS:rna106:+:182:NC_000913.3"	-4.27700021049792	16.9366468335397	15.0506489729332	0.00201230718341353	0.0486015930602702
"CDS:b3042:yqiC:BMFP_family_putative_fusogenic_protein:cds2990:+:290:NC_000913.3"	-1.8698023706509	7.69312497181811	14.9992719985657	0.00203726445517787	0.0489383958854619
"CDS:b2352:gtrS:serotype-specific_glucosyl_transferase2C_CPS-53_28KpLE129_prophage:cds2334:+:1331:NC_000913.3"	-2.36412348391748	7.17855720872172	15.4554340623085	0.00205836578486857	0.0491794491825588
"CDS:b3094:exuR:hexuronate_regulon_transcriptional_repressor3B_autorepressor:cds3043:+:776:NC_000913.3"	-1.83683637287203	7.7986559457437	14.8969817876953	0.00208803451076842	0.0494060872050454
"CDS:b3363:ppiA:peptidyl-prolyl_cis-trans_isomerase_A_28rotamase_A29:cds3301:-:572:NC_000913.3"	-1.91728250679875	6.94359869338269	14.8929085324766	0.00209008649742316	0.0494060872050454
"CDS:b2579:grcA:autonomous_glycyl_radical_cofactor:cds2562:-:383:NC_000913.3"	-3.40714868697955	12.0355813159411	14.8704549003405	0.00210144020320154	0.0494116416033208
"CDS:b0969:tusE:mnm28529-s28229U34-tRNA_2-thiolation_sulfurtransferase:cds949:-:329:NC_000913.3"	-3.08936551968187	5.61960640330578	15.3977140611512	0.00211399445640925	0.0494452177067512
"CDS:b3432:glgB:12C4-alpha-glucan_branching_enzyme:cds3368:-:2186:NC_000913.3"	1.75414930988251	7.60594251771881	14.7613598449113	0.00215763653484524	0.0502017631458233
"CDS:b0168:map:methionine_aminopeptidase:cds162:-:794:NC_000913.3"	-2.21627684436108	8.98945462796544	14.6954565266125	0.00219243157302146	0.0507456557838926
"CDS:b4618:tisB:toxic_membrane_persister_formation_peptide2C_LexA-regulated:cds3620:+:89:NC_000913.3"	-2.38027392786243	5.63010729132335	14.6535913039922	0.00221487449321737	0.0509994935122176
"CDS:b0758:galT:galactose-1-phosphate_uridylyltransferase:cds739:-:1046:NC_000913.3"	1.83371231103472	6.78451178099012	14.519565450129	0.00228854228702146	0.0524241336264092
"CDS:b4271:intB:aldehyde_reductase2C_NADPH-dependent2C_Zn-containing2C_broad_specificity:cds4185:+:1265:NC_000913.3"	-1.88735263389045	6.49676823860486	14.4297555534681	0.00233950384821957	0.0533166928281424
"CDS:b2261:menC:O-succinylbenzoyl-CoA_synthase:cds2245:-:962:NC_000913.3"	1.86537343368453	6.9690566398753	14.3687133246121	0.00237489613909147	0.0538471349087882
"CDS:b3629:waaS:lipopolysaccharide_core_biosynthesis_protein:cds3575:-:935:NC_000913.3"	-1.92475215900741	6.39031183584251	14.3110818053896	0.0024088842501456	0.0543405157748581
"CDS:b2303:folX:D-erythro-72C8-dihydroneopterin_triphosphate_227-epimerase_and_dihydroneopterin_aldolase:cds2287:+:362:NC_000913.3"	-1.99079584344277	6.70613103812057	14.2534262976883	0.0024434545799494	0.0548419805721977
"CDS:b2399:yfeD:DUF1323_family_putative_DNA-binding_protein:cds2381:+:392:NC_000913.3"	-1.74435993479664	6.95709808358001	14.1292807755278	0.00251987277159002	0.0562729376730957
"CDS:b0683:fur:ferric_iron_uptake_regulon_transcriptional_repressor3B_autorepressor:cds668:-:446:NC_000913.3"	-2.19663354865153	9.45206805588215	14.0446079649915	0.0025735910471705	0.0570123498552404
"CDS:b3181:greA:transcript_cleavage_factor:cds3125:-:476:NC_000913.3"	-1.86786078133573	6.58412078679059	14.0282806581015	0.00258410219275451	0.0570123498552404
"CDS:b1687:ydiJ:putative_FAD-linked_oxidoreductase:cds1675:-:3056:NC_000913.3"	1.72855902789769	6.25222179039582	14.0168813493198	0.00259147044796547	0.0570123498552404
"CDS:b0736:ybgC:acyl-CoA_thioester_hydrolase:cds724:+:404:NC_000913.3"	-2.30653725215139	6.37687063996196	14.3981925433328	0.00263169205367171	0.057612017174961
"CDS:b3040:zupT:zinc_transporter:cds2988:+:773:NC_000913.3"	-2.09627281402728	6.03547487734321	13.9121433402643	0.00266032844940175	0.0577250746503939
"CDS:b1233:ychJ:UPF0225_family_protein:cds1213:-:458:NC_000913.3"	-1.78248773373213	6.26901589184363	13.9083899033058	0.0026628353517846	0.0577250746503939
"CDS:b0156:erpA:iron-sulfur_cluster_insertion_protein:cds151:+:344:NC_000913.3"	-1.90400761215555	6.81321751880534	13.8790399999953	0.00268253316750546	0.057828698687713
"CDS:b3628:waaB:UDP-D-galactose,28glucosyl29lipopolysaccharide-12C6-D-galactosyltransferase:cds3574:-:1079:NC_000913.3"	-1.87147867839486	6.86218924112027	13.8466933706065	0.0027044390889415	0.057828698687713
"CDS:b1260:trpA:tryptophan_synthase2C_alpha_subunit:cds1240:-:806:NC_000913.3"	3.17485137697523	6.26037653448022	17.9292443203148	0.00270665376396136	0.057828698687713
"CDS:b1869:yecN:MAPEG_family_inner_membrane_protein:cds1861:+:395:NC_000913.3"	-2.26660684656729	5.43681745617077	13.8115110787849	0.00272850233481121	0.0580165759612489
"CDS:b3499:rlmJ:23S_rRNA_m28629A2030_methyltransferase2C_SAM-dependent:cds3434:+:842:NC_000913.3"	1.8072619174489	5.97901514992023	13.6112989703225	0.00287028321497738	0.0601255895563163
"CDS:b1708:nlpC:putative_C40_clan_peptidase_lipoprotein:cds1696:-:464:NC_000913.3"	-1.96391930572073	6.65460348085017	13.5917723710079	0.00288456486130781	0.0601255895563163
"CDS:b3936:rpmE:50S_ribosomal_subunit_protein_L31:cds3863:+:212:NC_000913.3"	-2.40867526392354	10.4265634401126	13.5801968357412	0.00289307022215446	0.0601255895563163
"CDS:b3233:yhcB:DUF1043_family_inner_membrane-anchored_protein:cds3177:+:398:NC_000913.3"	-1.99490562715777	8.7489987941042	13.5785355021299	0.00289429331677277	0.0601255895563163
"CDS:b4702:mgtL:regulatory_leader_peptide_for_mgtA:cds4158:+:53:NC_000913.3"	-2.3146198001044	6.25251556755424	13.9839969241267	0.00289533667080371	0.0601255895563163
"CDS:b3623:waaU:lipopolysaccharide_core_biosynthesis:cds3569:-:1073:NC_000913.3"	-1.6762189132673	6.64631648355177	13.5404806184422	0.00292247541874234	0.0604068872599579
"CDS:b2897:sdhE:flavinator_of_succinate_dehydrogenase3B_antitoxin_of_CptAB_toxin-antitoxin_pair:cds2853:-:266:NC_000913.3"	-1.75382387484527	7.48807586105481	13.4852568377846	0.00296394277789424	0.0607429245356612
"ncRNA:csrC:rna152:+:244:NC_000913.3"	-2.77955435430658	11.9384264092415	13.4824483701591	0.0029660698974434	0.0607429245356612
"CDS:b3067:rpoD:RNA_polymerase2C_sigma_70_28sigma_D29_factor:cds3017:+:1841:NC_000913.3"	1.882982252258	8.4828662772073	13.457312927177	0.00298518675396121	0.0608539905257046
"CDS:b2034:wbbI:d-Galf,alpha-d-Glc_beta-12C6-galactofuranosyltransferase:cds2018:-:992:NC_000913.3"	-1.80157207178065	8.15034168248986	13.3860829598774	0.00304014568944804	0.0616913581913566
"CDS:b1811:yoaH:UPF0181_family_protein:cds1801:-:179:NC_000913.3"	-2.18644034869384	5.96427917956109	13.3262716937231	0.00308720640106193	0.0623516571566305
"CDS:b1378:pfo:pyruvate-flavodoxin_oxidoreductase:cds1364:-:3524:NC_000913.3"	1.8381435830687	8.03097689173458	13.3092599895684	0.00310074622673612	0.0623516571566305
"CDS:b0889:lrp:leucine-responsive_global_transcriptional_regulator:cds869:+:494:NC_000913.3"	-1.86833181975929	8.03562133364808	13.2626892120263	0.00313816791104963	0.0625647422241474
"CDS:b3893:fdoH:formate_dehydrogenase-O2C_Fe-S_subunit:cds3821:-:902:NC_000913.3"	1.98662656582787	8.86690366701245	13.2610435228605	0.00313949989108571	0.0625647422241474
"CDS:b3407:yhgF:putative_transcriptional_accessory_protein:cds3344:+:2321:NC_000913.3"	1.6412764107229	6.98022776998614	13.1725689534184	0.00321208849214577	0.0637255413352491
"CDS:b2910:zapA:FtsZ_stabilizer:cds2866:+:329:NC_000913.3"	-1.97445367250493	9.04621053942242	12.9023347358936	0.00344621753327186	0.0680666254127118
"CDS:b0483:ybaQ:putative_DNA-binding_transcriptional_regulator:cds474:+:341:NC_000913.3"	-2.18076738363722	5.99699934620515	12.8606550957381	0.00348407254374033	0.0685098158600974
"CDS:b1588:ynfF:S-_and_N-oxide_reductase2C_A_subunit2C_periplasmic:cds1575:+:2423:NC_000913.3"	1.95045773804581	6.54428328865575	12.8478985454739	0.00351127641439984	0.0685487487760714
"CDS:b1662:ribC:riboflavin_synthase2C_alpha_subunit:cds1652:-:641:NC_000913.3"	-1.64854969907139	7.47536811365029	12.8249333314365	0.00351690250246271	0.0685487487760714
"CDS:b1738:chbB:N2CN27-diacetylchitobiose-specific_enzyme_IIB_component_of_PTS:cds1726:-:320:NC_000913.3"	-2.61906092603133	5.38893200909323	12.758580503354	0.00357884568017006	0.0694514856012041
"CDS:b2285:nuoE:NADH,ubiquinone_oxidoreductase2C_chain_E:cds2269:-:500:NC_000913.3"	1.78833345854177	8.17572641257167	12.6421652887559	0.00369062435492421	0.0708369295526615
"CDS:b2259:pmrD:inactive_two-component_system_connector_protein:cds2243:-:266:NC_000913.3"	-1.71971964933726	6.76632074386873	12.6172963243666	0.00371502741438638	0.0708369295526615
"CDS:b1278:pgpB:phosphatidylglycerophosphatase_B:cds1260:+:764:NC_000913.3"	-1.99395872154739	5.66663884806488	12.6101768669808	0.00372204809123512	0.0708369295526615
"CDS:b0871:poxB:pyruvate_dehydrogenase_28pyruvate_oxidase292C_thiamine_triphosphate-binding2C_FAD-binding:cds852:-:1718:NC_000913.3"	2.19825156676546	5.23437276975813	12.5855011034007	0.00374650147638886	0.0708369295526615
"CDS:b3733:atpG:F1_sector_of_membrane-bound_ATP_synthase2C_gamma_subunit:cds3681:-:863:NC_000913.3"	2.32501329237539	9.51025708244454	12.566454876545	0.00376550418317632	0.0708369295526615
"CDS:b4406:yaeP:UPF0253_family_protein:cds184:-:200:NC_000913.3"	-1.89899767193193	6.40990851085378	12.5657084374496	0.00376625120177011	0.0708369295526615
"CDS:b0271:yagH:CP4-6_prophage3B_putative_xylosidase2Farabinosidase:cds265:+:1610:NC_000913.3"	3.69228644641453	4.0625578893604	12.5523195077126	0.00377967991339741	0.0708369295526615
"CDS:b3570:bax:putative_glucosaminidase:cds3509:-:824:NC_000913.3"	-2.00232292041934	8.61992280906752	12.5521312711769	0.00377986910674931	0.0708369295526615
"CDS:b4201:priB:primosomal_protein_N:cds4119:+:314:NC_000913.3"	2.17744940314154	8.68301958557098	12.5384030240939	0.00379369694723975	0.0708369295526615
"CDS:b3279:yrdA:bacterial_transferase_hexapeptide_domain_protein:cds3216:+:554:NC_000913.3"	-1.68644087732311	7.81287775506725	12.5213647051386	0.00381094097320265	0.0708611785979606
"CDS:b1143:ymfI:e14_prophage3B_uncharacterized_protein:cds1119:+:341:NC_000913.3"	-3.98232951492005	5.9450930653973	16.5690750199708	0.00384588912344939	0.0712130469358713
"CDS:b3398:yrfF:inner_membrane_protein:cds3335:+:2135:NC_000913.3"	-1.63046298763177	7.2253017068458	12.3951822981113	0.00394153052545494	0.0726811686934512
"CDS:b3636:rpmG:50S_ribosomal_subunit_protein_L33:cds3582:-:167:NC_000913.3"	-2.15351791645153	9.69164526964371	12.3343452952292	0.00400635253549134	0.0735712011062955
"CDS:b2343:yfcZ:UPF0381_family_protein:cds2326:-:284:NC_000913.3"	-2.21636216899329	9.99256406051738	12.3094091094118	0.00403328072301435	0.0737609034282953
"CDS:b2305:yfcI:transposase_31_family_protein:cds2289:-:890:NC_000913.3"	-2.32409143957586	5.21338058733885	12.2838758202537	0.00406107266216529	0.0739647824207482
"CDS:b3468:yhhN:TMEM86_family_putative_inner_membrane_protein:cds3403:+:626:NC_000913.3"	-1.67879324606203	6.38696461501952	12.2607485372812	0.00408643866377444	0.0741229935584229
"CDS:b3842:rfaH:transcription_antitermination_protein:cds3775:-:488:NC_000913.3"	-2.43896724496041	5.27600072636037	12.2295941631018	0.00412090143692231	0.0741533767065368
"CDS:b2251:nudI:nucleoside_triphosphatase:cds2234:+:425:NC_000913.3"	-2.16798032384731	5.35990267725564	12.2240408085944	0.00412708005470633	0.0741533767065368
"CDS:b4473:smf:DNA_recombination-mediator_A_family_protein:cds3222:-:1124:NC_000913.3"	-1.7574471442814	8.39811049775994	12.2140954156362	0.0041381722374485	0.0741533767065368
"CDS:b2557:purL:phosphoribosylformyl-glycineamide_synthetase:cds2539:-:3887:NC_000913.3"	2.0682739888112	6.84392496055611	12.6465094501122	0.00422606763434189	0.0750439693731283
"CDS:b3348:slyX:phi_X174_lysis_protein:cds3285:+:218:NC_000913.3"	-2.87424973455108	6.07175399603441	14.3167487232364	0.00423495682389809	0.0750439693731283
"CDS:b1253:yciA:acyl-CoA_esterase:cds1233:-:398:NC_000913.3"	-1.92531576459152	5.67208893193689	12.1205980301713	0.00424416836891216	0.0750439693731283
"CDS:b2801:fucP:L-fucose_transporter:cds2763:+:1316:NC_000913.3"	-1.68053384677407	6.2323377724304	12.1108344979682	0.00425541860531691	0.0750439693731283
"CDS:b3352:yheS:putative_transporter_subunit_of_ABC_superfamily,_ATP-binding_component:cds3290:+:1913:NC_000913.3"	1.54774960268778	6.8222121704997	12.0193995696918	0.00436248196705079	0.0766279441168921
"CDS:b1089:rpmF:50S_ribosomal_subunit_protein_L32:cds1066:+:173:NC_000913.3"	-2.45282406364955	10.5899545184023	11.9857208799884	0.00440270661604414	0.0766844631588823
"CDS:b3400:hslR:ribosome-associated_heat_shock_protein_Hsp15:cds3337:+:401:NC_000913.3"	2.41020510742414	4.94144592749719	11.9801942659347	0.00440934865217856	0.0766844631588823
"CDS:b1178:pliG:periplasmic_inhibitor_of_g-type_lysozyme:cds1158:-:401:NC_000913.3"	-1.90735688537303	6.01435857529291	11.9734525810484	0.00441746682463409	0.0766844631588823
"CDS:b2024:hisA:N-28527-phospho-L-ribosyl-formimino29-5-amino-1-28527-phosphoribosyl29-4-imidazolecarboxamide_isomerase:cds2008:+:737:NC_000913.3"	2.46734130152133	4.80521794735765	11.9539128811668	0.00444109472768258	0.0767946496880209
"CDS:b4291:fecA:ferric_citrate_outer_membrane_transporter:cds4204:-:2324:NC_000913.3"	1.79409910971738	7.85537502937333	11.9016105863607	0.0045050689328619	0.0775989392931717
"CDS:b3541:dppD:dipeptide2Fheme_transporter:cds3478:-:983:NC_000913.3"	2.59982408157135	4.84052283017296	11.8790420330127	0.0045330055317631	0.0777786740662364
"CDS:b1131:purB:adenylosuccinate_lyase:cds1108:-:1370:NC_000913.3"	1.59124237501732	6.72128776880276	11.8047846940577	0.00462636226168137	0.0787550311347077
"ncRNA:ffs:rna13:+:113:NC_000913.3"	-3.1692261638818	15.3665880888941	11.7673045032899	0.00467433337872449	0.0787550311347077
